,Temperature_Comedor_Sensor,22:Temperature_Exterior_Sensor,5:Weather_Temperature,9:Humedad_Habitacion_Sensor,23:Humedad_Exterior_Sensor,8:Humedad_Comedor_Sensor,7:CO2_Habitacion_Sensor,18:Meteo_Exterior_Piranometro,24:Day_Of_Week,Temperature_Habitacion_Sensor
292,18.7927,17.8987,15.0,46.6587,60.464,44.376,209.792,771.584,5.0,18.4153
293,18.9967,18.2307,15.0,46.6773,59.7813,44.3093,208.704,761.685,5.0,18.6153
294,19.23,18.5387,15.0,46.904,58.832,44.3813,208.395,746.624,5.0,18.7973
295,19.4493,18.8593,15.0,47.0267,58.4213,44.6533,208.0,732.331,5.0,19.002
296,19.6587,19.236,15.0,47.176,58.56,44.784,208.053,708.949,5.0,19.1847
297,19.8467,19.5153,15.0,47.4027,58.3947,45.088,207.531,682.752,5.0,19.3053
298,20.0373,19.8027,15.0,47.568,57.88,45.4507,207.328,654.336,5.0,19.4547
299,20.2107,20.034,15.0,47.7253,57.288,45.856,207.936,606.165,5.0,19.59
300,20.3667,20.17,15.0,47.9973,56.1573,46.1733,207.488,585.493,5.0,19.694
301,20.5007,20.1833,15.0,48.264,54.7787,46.496,205.611,548.971,5.0,19.7767
302,20.612,20.034,15.0,48.4133,53.4827,46.6933,205.493,510.656,5.0,19.8
303,20.7027,19.8593,15.0,48.4,52.4267,46.4853,206.176,464.32,5.0,19.8373
304,20.7467,19.6267,15.0,48.472,52.544,45.9813,206.389,419.371,5.0,19.894
305,20.7973,19.4107,15.0,48.632,52.7947,45.6027,205.685,375.488,5.0,19.92
306,20.804,19.1507,15.0,48.6373,52.4,45.3867,205.749,322.187,5.0,19.93
307,20.808,18.8853,15.0,48.6827,52.9867,45.064,205.013,264.043,5.0,19.8893
308,20.7547,18.6693,15.0,48.616,53.6533,45.0853,205.045,215.595,5.0,19.886
309,20.7147,18.4633,15.0,48.6373,54.2827,45.3173,205.013,173.125,5.0,19.8467
310,20.6627,18.2353,15.0,48.504,55.1893,45.5573,204.544,119.069,5.0,19.7767
311,20.5747,18.008,15.0,48.5627,55.5547,45.768,205.44,31.1627,5.0,19.7467
312,20.5133,17.8093,15.0,48.5253,56.3173,45.976,205.525,18.6933,5.0,19.684
313,20.43,17.6353,15.0,48.7467,57.8533,46.352,205.397,4.45,5.0,19.6
314,20.3293,17.4607,15.0,49.048,60.28,46.9973,205.6,-2.31267,5.0,19.542
315,20.2373,17.304,15.0,49.2453,61.3787,47.552,205.408,-3.44667,5.0,19.4533
316,20.166,17.1513,15.0,49.5893,62.1067,48.128,205.323,-3.64267,5.0,19.3887
317,20.0807,16.98,15.0,49.9173,62.6507,48.5227,206.272,-3.512,5.0,19.328
318,19.9993,16.8487,15.0,50.1147,62.912,48.7547,206.624,-3.512,5.0,19.2867
319,19.9007,16.6807,15.0,50.2453,62.8693,48.968,206.592,-3.44667,5.0,19.184
320,19.8167,16.532,15.0,50.3467,62.7893,49.0773,206.112,-3.44667,5.0,19.1367
321,19.732,16.3867,15.0,50.4187,62.9733,49.2347,207.403,-3.44667,5.0,19.0647
322,19.6387,16.2753,15.0,50.5067,63.0373,49.3653,208.053,-3.708,5.0,18.9627
323,19.554,16.144,15.0,50.3493,62.8747,49.088,207.989,-3.38133,5.0,18.896
324,19.4633,15.9653,15.0,50.1733,60.936,48.6773,208.619,-3.57733,5.0,18.8153
325,19.35,15.746,15.0,50.1227,60.1547,48.3333,209.184,-3.38133,5.0,18.7227
326,19.2593,15.546,15.0,50.0453,60.2187,48.1173,209.088,-3.38133,5.0,18.6173
327,19.162,15.364,15.0,49.928,60.336,48.0,208.48,-3.44667,5.0,18.52
328,19.046,15.1487,15.0,49.8053,60.6667,47.8933,208.757,-3.38133,5.0,18.4573
329,18.954,14.9427,15.0,49.7253,61.0987,47.8213,209.536,-3.38133,5.0,18.3593
330,18.8467,14.7953,15.0,49.688,61.4773,47.9173,209.728,-3.25067,5.0,18.232
331,18.7407,14.696,15.0,49.6347,61.6667,47.9253,210.059,-3.38133,5.0,18.1647
332,18.6447,14.5747,15.0,49.6027,61.7653,47.5653,211.232,-3.25067,5.0,18.0867
333,18.5533,14.468,15.0,49.5547,61.912,47.2747,211.616,-3.316,5.0,17.9947
334,18.4487,14.322,15.0,49.5627,61.84,47.512,210.688,-3.316,5.0,17.8553
335,18.336,14.184,15.0,49.5547,62.2853,47.5413,211.755,-3.512,5.0,17.8007
336,18.2307,14.046,15.0,49.56,62.664,47.5227,210.56,-3.25067,5.0,17.7053
337,18.1367,13.9547,15.0,49.5627,62.8453,47.6267,209.728,-3.44667,5.06667,17.6067
338,18.0273,13.8393,15.0,49.5627,62.9493,47.3493,209.76,-3.316,6.0,17.508
339,17.912,13.6747,15.0,49.5653,63.3387,47.2507,209.664,-3.316,6.0,17.4033
340,17.8267,13.536,15.0,49.5627,63.512,47.0373,210.08,-3.25067,6.0,17.3527
341,17.73,13.412,15.0,49.568,63.9253,47.28,210.368,-3.12,6.0,17.2427
342,17.6147,13.25,15.0,49.584,64.3147,47.1307,210.955,-3.316,6.0,17.1433
343,17.522,13.0887,15.0,49.5947,64.6,47.0053,211.541,-3.18533,6.0,17.054
344,17.4207,12.914,15.0,49.608,64.744,46.8293,212.395,-3.12,6.0,16.9433
345,17.3353,12.7713,15.0,49.6133,64.928,46.9333,214.421,-3.12,6.0,16.8427
346,17.2207,12.6493,15.0,49.6293,65.0453,46.9733,214.176,-3.18533,6.0,16.722
347,17.1087,12.56,15.0,49.6267,64.88,46.368,212.331,-3.12,6.0,16.6233
348,17.0033,12.3647,15.0,49.6293,65.1867,46.5947,214.976,-3.25067,6.0,16.53
349,16.9047,12.1907,15.0,49.6507,65.528,46.68,214.699,-3.18533,6.0,16.4233
350,16.8193,12.07,15.0,49.6933,65.6533,46.68,212.715,-3.12,6.0,16.326
351,16.7153,11.9433,15.0,49.6507,65.8667,46.8613,212.512,-3.18533,6.0,16.2247
352,16.5953,11.846,15.0,49.7173,66.088,46.9227,211.349,-3.18533,6.0,16.1033
353,16.4847,11.7327,15.0,49.7387,66.3627,46.8827,210.56,-3.25067,6.0,15.9947
354,16.3653,11.6447,15.0,49.7707,66.088,46.5227,210.283,-3.042,6.0,15.9033
355,16.2653,11.61,15.0,49.7467,65.9893,46.2027,209.792,-3.12,6.0,15.8133
356,16.1733,11.55,15.0,49.784,65.952,46.3147,209.088,-3.18533,6.0,15.7187
357,16.0647,11.478,15.0,49.7627,66.072,46.072,208.928,-3.12,6.0,15.6307
358,15.962,11.4633,15.0,49.5973,66.736,45.464,209.152,-3.12,6.0,15.5447
359,15.8787,11.4407,15.0,49.784,65.8907,46.0533,209.28,-3.25067,6.0,15.4367
360,15.78,11.35,15.0,49.7973,66.1333,46.048,208.971,-3.12,6.0,15.3247
361,15.6987,11.2587,15.0,49.8293,66.2373,45.9467,209.739,-3.10733,6.0,15.26
362,15.6027,11.168,15.0,49.8213,66.2667,45.7573,210.304,-0.922667,6.0,15.1807
363,15.5007,11.0673,15.0,49.8107,66.3413,45.7893,209.856,10.5553,6.0,15.074
364,15.43,10.9833,15.0,49.848,66.24,45.9573,210.421,49.5333,6.0,15.004
365,15.3713,10.9873,15.0,49.832,65.768,46.0907,210.624,89.1253,6.0,14.9533
366,15.3433,11.114,15.0,49.752,65.2347,46.2613,210.411,132.357,6.0,14.8947
367,15.3007,11.2873,15.0,49.6373,64.2427,46.3653,210.645,183.205,6.0,14.868
368,15.2947,11.5767,15.0,49.5973,63.3787,46.6747,210.443,234.069,6.0,14.8333
369,15.3207,11.94,15.0,49.4053,63.0133,46.7973,210.08,281.493,6.0,14.856
370,15.3673,12.3293,15.0,49.1253,62.9787,46.656,209.92,331.712,6.0,14.8933
371,15.4533,12.7533,15.0,48.624,63.0533,46.6747,208.757,381.845,6.0,14.9893
372,15.5667,13.218,15.0,48.2827,62.912,46.744,208.725,429.867,6.0,15.1233
373,15.7193,13.7633,15.0,47.9253,62.672,46.4907,207.627,477.205,6.0,15.3167
374,15.912,14.3407,15.0,47.68,62.0533,46.0,207.573,521.323,6.0,15.52
375,16.1507,14.9293,15.0,47.5067,61.2187,45.7627,207.648,561.003,6.0,15.7787
376,16.404,15.5713,15.0,47.3547,60.4507,45.6293,207.52,596.779,6.0,16.0433
377,16.7087,16.246,15.0,47.1787,59.28,45.5253,207.104,625.728,6.0,16.3513
378,17.0047,16.936,15.0,47.168,57.7653,45.48,207.061,662.464,6.0,16.6787
379,17.3027,17.5153,15.0,47.0773,57.1387,45.432,206.763,693.973,6.0,17.0093
380,17.6147,18.14,15.0,47.0107,55.9973,45.488,206.155,716.501,6.0,17.3733
381,17.9253,18.73,15.0,46.8933,54.912,45.4133,205.952,738.389,6.0,17.7327
382,18.2773,19.308,15.0,46.7067,54.1093,45.2747,205.643,761.344,6.0,18.0813
383,18.634,19.8513,15.0,46.5013,52.68,45.144,205.344,764.416,6.0,18.462
384,18.9313,20.4247,15.0,46.3707,51.5893,45.0,205.973,773.973,6.0,18.8107
385,19.278,21.008,15.0,46.16,50.472,44.8667,205.216,777.216,6.0,19.168
386,19.6307,21.5,15.0,45.9573,49.6027,44.624,205.355,772.053,6.0,19.5113
387,19.9507,22.0267,15.0,45.8107,48.104,44.4587,205.397,778.965,6.0,19.8427
388,20.2887,22.48,15.0,45.5093,46.8907,44.192,205.547,777.984,6.0,20.146
389,20.5953,22.8667,15.0,45.216,46.2933,43.728,204.907,768.853,6.0,20.4473
390,20.8707,23.2827,15.0,44.9947,45.048,43.2667,204.981,751.744,6.0,20.74
391,21.1547,23.764,15.0,45.08,44.2,43.3387,205.056,739.499,6.0,20.9973
392,21.4453,24.1453,15.0,44.9653,43.6,42.96,205.109,715.051,6.0,21.1987
393,21.7227,24.584,15.0,44.424,42.5733,42.176,205.664,689.237,6.0,21.48
394,21.984,24.9333,15.0,44.1547,42.2987,41.7627,204.949,660.715,6.0,21.7
395,22.2307,25.288,15.0,43.7867,41.3987,41.2307,205.515,627.392,6.0,21.9
396,22.44,25.532,15.0,43.5973,40.8213,41.028,205.568,551.125,6.0,22.0813
397,22.6267,25.712,15.0,43.7413,40.4613,40.648,205.515,551.211,6.0,22.2333
398,22.8093,25.7133,15.0,42.9467,39.7267,41.6613,205.771,511.573,6.0,22.3627
399,22.96,25.4933,15.0,42.5093,39.8867,41.964,206.144,466.24,6.0,22.428
400,23.088,25.232,15.0,42.552,39.6107,41.4907,205.76,421.141,6.0,22.5453
401,23.168,24.9213,15.0,42.5467,39.4973,42.064,205.984,377.131,6.0,22.608
402,23.2293,24.612,15.0,42.568,39.1707,41.6293,205.344,327.36,6.0,22.656
403,23.2533,24.3627,15.0,42.7093,39.292,41.064,205.76,277.056,6.0,22.6987
404,23.292,24.092,15.0,42.7733,39.868,40.972,205.813,220.512,6.0,22.6933
405,23.2853,23.8507,15.0,42.7947,40.2107,40.8467,205.568,180.037,6.0,22.7213
406,23.2373,23.6573,15.0,42.9467,36.5533,40.9213,205.845,113.149,6.0,22.7067
407,23.232,23.5613,15.0,42.2,34.8293,40.4413,205.152,35.044,6.0,22.7
408,23.2107,23.4107,15.0,41.4773,33.4947,40.064,205.739,28.7947,6.0,22.672
409,23.168,23.244,15.0,40.7747,33.444,39.6947,204.171,13.6667,6.0,22.664
410,23.124,23.0533,15.0,40.2133,33.3893,39.4147,205.088,-0.949333,6.0,22.62
411,23.0693,22.84,15.0,39.6293,33.5227,39.1667,203.957,-3.96933,6.0,22.58
412,23.008,22.588,15.0,39.472,33.4773,38.9827,205.184,-3.96933,6.0,22.5453
413,22.9413,22.272,15.0,39.4827,33.5253,38.88,205.568,-3.83867,6.0,22.46
414,22.88,21.976,15.0,39.616,33.684,38.7787,205.163,-3.96933,6.0,22.4147
415,22.8147,21.7293,15.0,39.6427,33.9613,38.848,204.96,-3.904,6.0,22.344
416,22.7533,21.4427,15.0,40.4027,35.9227,38.96,205.013,-3.96933,6.0,22.312
417,22.6707,20.9693,15.0,40.9093,43.7,39.6453,206.475,-4.03467,6.0,22.24
418,22.5813,20.5407,15.0,41.6827,47.6267,40.972,206.912,-3.83867,6.0,22.1413
419,22.5013,20.156,15.0,42.4907,49.864,42.0267,207.008,-3.77333,6.0,22.064
420,22.4107,19.7633,15.0,43.3867,51.464,42.8187,207.712,-3.77333,6.0,21.944
421,22.296,19.4187,15.0,43.8027,52.4693,43.344,207.648,-3.904,6.0,21.8347
422,22.2107,19.0547,15.0,44.216,53.5707,43.6853,207.264,-3.64267,6.0,21.7267
423,22.1053,18.76,15.0,44.5707,54.4773,43.9707,207.392,-3.44667,6.0,21.6413
424,22.0293,18.55,15.0,44.8587,55.2747,44.216,207.819,-3.708,6.0,21.5427
425,21.916,18.362,15.0,45.12,55.952,44.512,207.936,-3.83867,6.0,21.44
426,21.828,18.048,15.0,45.2773,56.48,44.712,207.776,-3.57733,6.0,21.332
427,21.7053,17.628,15.0,45.4267,57.7733,44.8507,208.853,-3.38133,6.0,21.244
428,21.5867,17.4033,15.0,45.5653,58.2107,44.984,209.152,-3.64267,6.0,21.1333
429,21.468,17.2867,15.0,45.6907,58.5467,45.224,209.056,-3.57733,6.0,21.0173
430,21.3507,17.1013,15.0,45.848,58.3573,45.216,210.261,-3.44667,6.0,20.9267
431,21.232,16.856,15.0,45.9093,59.3493,45.2853,210.027,-3.64267,6.0,20.8133
432,21.1067,16.7,15.0,46.0,58.624,45.2133,210.368,-3.64267,6.0,20.7027
433,20.996,16.6827,15.0,46.0,53.952,44.9787,210.88,-3.25067,6.06667,20.608
434,20.8947,16.59,15.0,45.7627,52.3653,44.3707,209.536,-3.44667,7.0,20.4853
435,20.776,16.668,15.0,45.5707,50.4773,43.9573,208.789,-3.38133,7.0,20.392
436,20.6987,16.7033,15.0,45.28,49.7733,43.5093,209.12,-3.77333,7.0,20.3007
437,20.592,16.6967,15.0,44.8587,49.176,43.0133,207.509,-3.44667,7.0,20.188
438,20.5147,16.7,15.0,44.4507,48.528,42.4933,207.157,-3.512,7.0,20.1073
439,20.4233,16.6967,15.0,44.1253,48.1867,42.208,207.136,-3.44667,7.0,20.0
440,20.3433,16.644,15.0,43.88,47.76,41.9733,206.677,-3.44667,7.0,19.9493
441,20.2673,16.5807,15.0,43.7173,47.4693,41.936,205.653,-3.38133,7.0,19.8933
442,20.1793,16.5007,15.0,43.6267,47.2507,41.76,204.64,-3.512,7.0,19.7733
443,20.096,16.3933,15.0,43.512,47.2347,41.6933,204.672,-3.38133,7.0,19.74
444,20.0233,16.304,15.0,43.4773,47.1653,41.664,203.296,-3.44667,7.0,19.65
445,19.9293,16.2067,15.0,43.296,47.2827,41.5813,202.784,-3.512,7.0,19.5467
446,19.852,16.0947,15.0,43.1653,47.4107,41.6373,202.027,-3.316,7.0,19.478
447,19.7693,15.892,15.0,43.312,48.0827,41.912,201.739,-3.38133,7.0,19.4033
448,19.6713,15.618,15.0,43.3893,48.7387,41.8427,202.667,-3.44667,7.0,19.3153
449,19.5687,15.3787,15.0,43.344,49.24,41.8507,200.992,-3.512,7.0,19.204
450,19.4567,15.1833,15.0,43.304,49.6053,41.7307,201.813,-3.512,7.0,19.1167
451,19.3667,15.0233,15.0,43.3253,49.9493,41.696,201.771,-3.316,7.0,18.988
452,19.2673,14.8673,15.0,43.3467,50.32,41.7733,201.557,-3.25067,7.0,18.8993
453,19.1653,14.7167,15.0,43.3307,50.6933,41.9787,202.059,-3.25067,7.0,18.8007
454,19.0533,14.5533,15.0,43.3227,51.0587,42.056,202.293,-3.38133,7.0,18.6707
455,18.9553,14.3933,15.0,43.4053,51.6187,42.096,201.515,-3.18533,7.0,18.6
456,18.87,14.2087,15.0,43.416,52.032,42.216,201.461,-3.316,7.0,18.5007
457,18.77,14.046,15.0,43.4827,52.3493,42.2427,201.824,-3.38133,7.0,18.3613
458,18.664,13.9133,15.0,43.5547,52.6667,42.296,201.269,0.0653333,7.0,18.2667
459,18.566,13.7887,15.0,43.592,53.0347,42.3147,200.651,13.264,7.0,18.18
460,18.4827,13.718,15.0,43.6267,53.4773,42.392,201.525,56.1853,7.0,18.09
461,18.3767,13.744,15.0,43.6347,53.4213,42.3867,201.077,95.1067,7.0,18.0127
462,18.322,13.8533,15.0,43.5893,53.488,42.4133,201.003,142.859,7.0,17.9267
463,18.278,14.0593,15.0,43.5467,52.3547,42.4027,200.832,195.605,7.0,17.88
464,18.2513,14.4153,15.0,43.528,50.7413,42.4213,201.323,252.203,7.0,17.848
465,18.282,14.8213,15.0,43.448,50.1093,42.4053,200.875,302.933,7.0,17.852
466,18.3193,15.2467,15.0,43.344,49.7253,42.3867,200.533,353.109,7.0,17.9067
467,18.3867,15.676,15.0,43.1947,49.496,42.2933,200.512,402.603,7.0,17.9773
468,18.518,16.072,15.0,42.9173,49.1067,42.1413,201.568,452.032,7.0,18.0713
469,18.6427,16.448,15.0,42.6027,48.7413,42.0,201.333,497.109,7.0,18.274
470,18.8013,16.856,15.0,42.344,48.1813,41.96,201.131,536.832,7.0,18.4667
471,18.9927,17.258,15.0,42.1147,47.9867,41.848,201.653,578.475,7.0,18.6693
472,19.196,17.6527,15.0,41.9573,46.944,41.976,201.632,525.424,7.0,18.8907
473,19.4273,17.966,15.0,41.6667,46.0267,41.784,202.112,597.589,7.0,19.124
474,19.668,18.3547,15.0,41.4587,45.2693,41.6613,202.4,682.752,7.0,19.3593
475,19.9133,18.7387,15.0,41.0387,43.9413,41.4293,202.581,710.528,7.0,19.612
476,20.1853,19.1587,15.0,40.844,43.1787,40.8373,203.211,735.403,7.0,19.896
477,20.4393,19.5507,15.0,40.412,42.552,40.4667,203.061,758.741,7.0,20.1787
478,20.7053,19.9687,15.0,40.0307,41.9173,40.0387,203.616,774.699,7.0,20.4807
479,20.968,20.3593,15.0,39.8147,41.2373,39.8027,203.584,790.699,7.0,20.74
480,21.2427,20.7573,15.0,39.792,40.456,39.6493,203.381,801.877,7.0,21.008
481,21.5107,21.116,15.0,39.5827,39.7693,39.6307,204.203,809.813,7.0,21.244
482,21.8027,21.4987,15.0,39.0827,38.628,38.1187,204.992,810.496,7.0,21.544
483,22.04,21.8747,15.0,38.8053,37.824,38.3253,204.971,807.509,7.0,21.792
484,22.284,22.236,15.0,38.608,36.632,37.3253,205.12,804.821,7.0,22.0333
485,22.5053,22.5973,15.0,38.7027,35.7333,37.5293,204.843,793.685,7.0,22.232
486,22.7253,22.9813,15.0,38.068,33.0253,37.2253,205.003,786.176,7.0,22.4133
487,22.952,23.3493,15.0,37.9973,33.816,36.604,204.992,764.075,7.0,22.608
488,23.1547,23.7213,15.0,37.9147,32.5293,35.4707,205.589,743.723,7.0,22.7773
489,23.3453,24.1267,15.0,37.8307,31.788,34.8893,205.461,716.715,7.0,22.924
490,23.4933,24.4333,15.0,37.7267,29.9693,34.6267,205.077,686.421,7.0,23.0587
491,23.6413,24.4307,15.0,37.988,27.304,34.124,205.248,652.8,7.0,23.1813
492,23.788,24.5187,15.0,36.2013,26.5627,31.7,203.989,619.584,7.0,23.2613
493,23.9027,24.6267,15.0,35.7933,28.112,30.7213,204.779,579.264,7.0,23.368
494,24.016,24.7013,15.0,35.992,26.4293,30.748,204.939,535.189,7.0,23.4227
495,24.0733,24.4933,15.0,34.7947,24.1,30.268,205.408,490.155,7.0,23.456
496,24.128,24.2827,15.0,33.3707,23.0013,29.9387,205.472,442.283,7.0,23.5
497,24.192,23.9573,15.0,33.6693,22.728,30.1653,205.248,393.045,7.0,23.512
498,24.192,23.7067,15.0,32.396,22.776,28.5853,204.832,342.037,7.0,23.504
499,24.184,23.468,15.0,32.04,23.3413,28.224,204.768,291.84,7.0,23.484
500,24.128,23.256,15.0,30.9627,23.9147,27.9373,204.96,242.315,7.0,23.4773
501,24.076,23.0467,15.0,30.1373,23.488,27.7613,204.949,192.832,7.0,23.4333
502,24.008,22.7973,15.0,29.5947,23.3107,27.5773,204.149,140.587,7.0,23.376
503,23.9293,22.5693,15.0,29.668,23.5013,27.3973,203.584,28.104,7.0,23.328
504,23.8427,22.3187,15.0,30.2067,23.7227,27.3707,203.371,18.3287,7.0,23.248
505,23.7573,22.0693,15.0,30.7907,23.7413,27.344,204.725,8.186,7.0,23.1653
506,23.6547,21.8053,15.0,29.8547,23.8293,27.3253,204.768,-1.392,7.0,23.088
507,23.548,21.548,15.0,29.676,24.0973,27.084,203.797,-3.96933,7.0,22.9787
508,23.444,21.2853,15.0,29.884,24.2387,27.2373,204.853,-4.03467,7.0,22.908
509,23.3667,21.0133,15.0,30.0093,24.3547,27.2987,204.939,-3.64267,7.0,22.812
510,23.284,20.7853,15.0,30.172,24.6893,27.7253,204.437,-3.96933,7.0,22.732
511,23.1987,20.5533,15.0,30.176,24.7373,27.8693,203.765,-3.96933,7.0,22.62
512,23.0933,20.324,15.0,29.8813,24.7093,27.4587,205.088,-3.96933,7.0,22.5493
513,22.992,20.0947,15.0,30.656,26.3573,27.5667,204.181,-3.70733,7.0,22.436
514,22.9067,19.8867,15.0,30.4213,31.7573,28.58,204.203,-3.77333,7.0,22.352
515,22.8147,19.692,15.0,30.88,34.496,29.7667,205.387,-3.708,7.0,22.272
516,22.7213,19.4847,15.0,31.3613,35.7227,30.7547,205.6,-3.708,7.0,22.1627
517,22.6093,19.2573,15.0,32.2387,36.9253,31.6293,205.109,-3.83867,7.0,22.0693
518,22.508,19.062,15.0,32.8507,37.5907,32.2467,205.664,-3.96933,7.0,21.9787
519,22.4013,18.876,15.0,33.3027,38.044,32.8147,205.984,-3.904,7.0,21.86
520,22.2853,18.7247,15.0,34.032,39.14,33.788,205.888,-3.83867,7.0,21.7853
521,22.1987,18.5247,15.0,34.296,39.0107,34.0467,205.312,-3.83867,7.0,21.668
522,22.0827,18.274,15.0,34.6213,37.572,34.2947,206.571,-3.77333,7.0,21.564
523,21.976,18.0367,15.0,34.3907,35.4787,33.7,206.069,-3.64267,7.0,21.4293
524,21.8653,17.7913,15.0,34.1307,34.168,33.1973,205.664,-3.77333,7.0,21.332
525,21.7493,17.5287,15.0,34.036,32.4027,33.0093,206.624,-3.77333,7.0,21.2053
526,21.6267,17.3107,15.0,33.8347,30.0493,33.0547,205.365,-3.44667,7.0,21.1067
527,21.4827,17.106,15.0,33.352,29.0813,32.3093,205.451,-3.57733,7.0,20.952
528,21.3667,16.906,15.0,33.1173,27.948,32.4173,204.203,-3.64267,7.0,20.8267
529,21.24,16.7027,15.0,32.7307,27.6733,31.936,204.555,-3.64267,6.6,20.728
530,21.0907,16.5213,15.0,32.348,27.5413,31.624,204.128,-3.25067,1.0,20.5867
531,20.968,16.318,15.0,32.0213,27.86,31.2933,203.285,-3.57733,1.0,20.46
532,20.836,16.1273,15.0,31.8173,28.0867,30.7173,203.989,-3.512,1.0,20.3333
533,20.72,15.966,15.0,31.8093,28.0707,31.0107,203.851,-3.38133,1.0,20.184
534,20.6053,15.7953,15.0,31.9227,27.9787,31.4453,202.955,-3.44667,1.0,20.0513
535,20.4853,15.646,15.0,31.596,27.9867,30.8453,203.659,-3.44667,1.0,19.9513
536,20.356,15.478,15.0,31.732,27.9333,31.3987,202.357,-3.512,1.0,19.8207
537,20.228,15.3293,15.0,32.6293,27.476,33.268,202.923,-3.64267,1.0,19.708
538,20.104,15.1447,15.0,32.1027,27.7413,31.9867,202.432,-3.18533,1.0,19.5073
539,19.9833,14.9567,15.0,31.4467,28.0253,31.1507,203.093,-3.316,1.0,19.4027
540,19.8527,14.784,15.0,31.7013,28.268,31.8213,202.101,-3.316,1.0,19.28
541,19.7167,14.6453,15.0,31.72,28.3133,31.912,201.835,-3.25067,1.0,19.1587
542,19.5907,14.4833,15.0,31.728,28.4693,32.112,202.336,-3.38133,1.0,18.9833
543,19.456,14.3047,15.0,31.8893,28.564,32.3413,202.475,-3.316,1.0,18.8673
544,19.3327,14.152,15.0,31.7853,28.712,32.0093,202.848,-3.25067,1.0,18.7433
545,19.2033,13.9987,15.0,31.6227,28.796,31.8333,202.453,-3.316,1.0,18.5967
546,19.0613,13.8247,15.0,31.5747,28.996,31.988,202.272,-3.57733,1.0,18.472
547,18.9253,13.6627,15.0,31.6027,29.1547,32.46,202.059,-3.18533,1.0,18.306
548,18.8093,13.504,15.0,31.3413,29.284,32.3147,201.504,-3.18533,1.0,18.178
549,18.6687,13.2247,15.0,31.4453,30.3013,33.092,202.688,-3.25067,1.0,18.068
550,18.5507,13.028,15.0,31.4293,30.3373,32.508,202.699,-3.25067,1.0,17.9433
551,18.4133,12.8633,15.0,31.3933,30.972,33.3027,202.923,-3.18533,1.0,17.8107
552,18.2613,12.5387,15.0,31.556,32.5093,33.7827,203.701,-3.18533,1.0,17.676
553,18.1113,12.276,15.0,31.7413,33.0027,33.9067,204.491,-3.25067,1.0,17.508
554,17.9547,12.1333,15.0,31.9453,33.288,34.0427,205.152,0.754,1.0,17.4167
555,17.8193,12.0307,15.0,31.7613,33.1227,33.5013,205.44,14.6713,1.0,17.284
556,17.694,11.9333,15.0,31.6867,33.1173,33.4293,205.323,28.0253,1.0,17.1513
557,17.5847,11.866,15.0,31.6253,33.1867,33.0987,204.875,100.493,1.0,17.05
558,17.4973,11.9033,15.0,31.6307,33.1973,32.98,204.139,140.757,1.0,16.9367
559,17.428,12.098,15.0,31.5733,33.128,32.9253,204.171,214.747,1.0,16.8993
560,17.378,12.354,15.0,31.5893,33.048,33.26,205.355,194.971,1.0,16.852
561,17.3533,12.5693,15.0,31.7053,32.9013,33.396,205.408,146.224,1.0,16.8367
562,17.3233,12.754,15.0,31.7787,32.668,33.208,205.003,232.352,1.0,16.8
563,17.3433,13.0087,15.0,31.6333,32.3773,32.996,205.131,347.419,1.0,16.8133
564,17.3807,13.352,15.0,31.544,32.168,33.0453,203.221,364.512,1.0,16.884
565,17.4253,13.718,15.0,31.5053,32.0,33.0573,202.699,244.059,1.0,16.94
566,17.4513,13.9233,15.0,31.4693,32.14,33.2467,202.656,139.413,1.0,16.96
567,17.476,14.0247,15.0,31.4453,32.412,33.412,202.123,253.739,1.0,16.9973
568,17.5593,14.2693,15.0,31.296,32.284,32.9533,202.667,567.221,1.0,17.11
569,17.6953,14.736,15.0,31.204,31.96,32.752,202.475,638.4,1.0,17.2353
570,17.894,15.2233,15.0,31.0493,31.5613,33.3547,202.56,863.232,1.0,17.4653
571,18.138,15.7213,15.0,30.8067,31.152,33.5787,203.616,706.88,1.0,17.6967
572,18.37,16.216,15.0,30.5907,30.8693,33.9867,203.605,897.92,1.0,17.9613
573,18.628,16.6167,15.0,30.4333,32.0027,34.0093,203.861,889.088,1.0,18.2707
574,18.8673,16.9427,15.0,30.3267,33.0627,34.1347,204.053,815.701,1.0,18.5447
575,19.0773,17.1147,15.0,30.4453,33.624,34.172,203.797,636.853,1.0,18.7987
576,19.2573,17.22,15.0,30.68,34.5707,34.3493,203.285,721.024,1.0,18.9633
577,19.46,17.336,15.0,30.6893,34.9547,34.424,204.213,719.125,1.0,19.144
578,19.674,17.432,15.0,30.716,36.2973,34.42,204.843,923.307,1.0,19.3513
579,19.8773,17.7253,15.0,30.812,36.7747,34.456,204.992,800.811,1.0,19.5573
580,20.0227,17.9847,15.0,31.024,37.2213,34.508,205.621,567.211,1.0,19.6827
581,20.1547,18.1293,15.0,31.176,38.032,34.636,204.789,709.525,1.0,19.7933
582,20.3027,18.2333,15.0,31.392,38.5853,34.7,205.12,844.544,1.0,19.932
583,20.47,18.5287,15.0,31.4013,37.7413,34.8613,203.68,804.139,1.0,20.0893
584,20.612,18.7153,15.0,31.5813,37.748,35.0,204.629,759.253,1.0,20.206
585,20.752,18.9033,15.0,31.736,38.2747,35.0293,205.173,727.552,1.0,20.326
586,20.8893,19.1187,15.0,31.9213,38.7213,35.268,204.821,698.667,1.0,20.4167
