,Temperature_Comedor_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,13:Meteo_Exterior_Crepusculo,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,22:Temperature_Exterior_Sensor,24:Day_Of_Week,Temperature_Habitacion_Sensor
932,14.5307,6.0,209.632,210.048,48.8347,52.512,11.622,13.2813,0.65,0.0,0.0,0.0,10.6967,5.0,14.0793
933,14.4327,6.0,208.96,210.677,48.864,52.5173,11.6053,13.7693,0.65,0.0,0.0,0.0,10.6067,5.0,13.9633
934,14.334,6.0,208.683,209.856,48.5147,52.456,11.5887,13.2487,0.65,0.0,0.0,0.0,10.5633,5.0,13.8867
935,14.2293,6.0,209.216,210.432,48.9707,52.528,11.622,13.688,1.75,0.0,0.0,0.0,10.4827,5.0,13.777999999999999
936,14.154,6.0,208.661,210.389,49.1013,52.616,11.6053,13.086,38.8153,0.0,0.0,0.0,10.4133,5.0,13.6727
937,14.0913,6.0,208.533,210.176,49.0667,52.6373,11.622,13.46,415.125,0.0,0.0,0.0,10.348,5.0,13.5933
938,14.0033,6.0,208.597,209.76,49.2187,52.6693,11.524,18.54,611.456,0.0,1182.72,236.544,10.2773,5.0,13.5067
939,13.916,6.13333,209.045,209.152,48.5013,52.4693,19.946,23.584,612.309,4085.76,21963.8,4967.42,10.238,5.0,13.444
940,13.8427,7.0,208.555,210.592,49.456,52.6853,21.3907,23.8627,613.888,7598.08,44078.4,11746.0,10.216,5.0,13.38
941,13.81,6.46667,208.853,210.464,49.4853,52.6347,21.0507,23.1613,615.637,10027.3,55645.5,19127.0,10.254,5.0,13.3187
942,13.7767,6.0,209.429,210.709,49.744,52.6213,20.9047,23.2253,616.853,11545.3,63701.0,27516.9,10.354,5.0,13.304
943,13.77,6.0,209.547,210.816,49.8693,52.552,21.1653,26.9813,617.707,11315.5,62200.5,31568.6,10.5533,5.0,13.31
944,13.7867,7.46667,209.707,210.805,49.9333,52.3893,21.1647,33.3573,618.091,12455.6,66767.5,39150.9,10.786,5.0,13.3093
945,13.8347,8.0,209.877,210.485,49.9493,52.2667,21.3107,44.5333,619.285,13452.6,68769.1,45629.4,11.0813,5.0,13.3473
946,13.8993,8.73333,209.973,210.485,49.8,51.9787,27.952,53.2667,620.352,15307.4,74014.7,55844.9,11.4247,5.0,13.4087
947,13.996,9.06667,210.08,211.477,49.7733,51.408,35.956,80.9253,621.504,17444.9,78361.9,65912.8,11.8167,5.0,13.5307
948,14.118,9.86667,211.68,211.445,49.6667,50.92,27.77,67.2667,621.205,12026.5,50390.4,46237.0,12.2353,5.0,13.6907
949,14.218,12.2,211.701,211.595,49.6747,50.7467,31.6453,79.1067,620.267,12362.4,56597.2,52345.5,12.5967,5.0,13.7927
950,14.3913,13.0,211.829,212.245,49.2453,50.48,51.736,113.349,622.101,16419.5,83877.9,82780.2,12.9733,5.0,13.9793
951,14.62,13.0,211.968,212.405,48.7387,50.1333,51.56,134.928,622.869,14613.2,79866.5,86944.4,13.422,5.0,14.2473
952,14.8507,13.0,212.608,212.128,48.184,49.8987,51.8987,142.843,623.04,13387.8,75085.1,91772.2,13.9173,5.0,14.5053
953,15.126,14.0667,212.245,211.723,47.8213,49.816,59.8187,142.784,623.168,12520.1,67089.7,94426.5,14.436,5.0,14.7853
954,15.4033,15.0,212.395,211.787,47.88,49.9147,78.6853,140.672,623.168,11429.9,57363.1,94639.4,14.96,5.0,15.078
955,15.7153,15.0,214.347,214.208,47.8827,49.9707,81.664,140.805,623.552,11014.5,47185.9,95311.2,15.4513,5.0,15.415999999999999
956,16.0,15.9333,217.237,217.675,47.96,50.0213,81.9227,140.432,622.827,10577.2,35467.3,95005.4,15.8667,5.0,15.7553
957,16.2833,16.0,217.611,219.072,47.68,50.056,81.824,140.619,622.272,10006.5,25710.6,94786.9,16.2513,5.0,16.055999999999997
958,16.5633,16.0,218.933,218.336,47.6693,50.1467,81.8213,142.256,622.4,9870.34,19701.8,95354.9,16.6393,5.0,16.352
959,16.8567,16.0,219.723,218.059,47.6853,50.152,81.4027,142.784,622.528,9999.36,16319.1,95376.7,17.006,5.0,16.6627
960,17.114,16.0,220.469,217.045,47.76,50.2293,84.2493,134.715,621.973,10442.1,13968.0,88511.8,17.328,5.0,16.9353
961,17.388,16.0,221.28,216.331,47.8827,50.2773,89.1147,134.928,621.205,11316.9,12154.2,90843.8,17.6527,5.0,17.2307
962,17.6527,16.0,221.333,216.832,47.8933,50.2667,85.168,142.864,621.803,15172.9,10756.8,95202.0,18.0187,5.0,17.4973
963,17.9053,16.0,221.472,216.768,47.9653,50.392,81.264,142.699,621.547,21505.4,10857.1,94519.3,18.398,5.0,17.746
964,18.1547,16.7333,220.907,216.544,48.0907,50.4187,81.4827,116.907,620.565,30068.7,10979.0,85579.1,18.768,5.0,17.994
965,18.3787,17.7333,221.472,214.656,48.2693,50.7227,65.432,107.248,620.053,33423.4,11890.0,72370.9,19.0667,5.0,18.1853
966,18.576,17.6667,221.397,214.507,48.5173,50.968,70.7307,107.067,619.84,44008.8,11759.6,76622.5,19.186,5.0,18.3693
967,18.7733,17.0,220.683,214.539,48.6827,51.1707,75.4027,111.333,619.925,62113.1,12461.4,81750.7,19.378,5.0,18.554000000000002
968,18.9967,17.0,220.576,213.589,48.816,51.3973,77.0987,110.368,619.84,72837.8,12799.3,77862.2,19.642,5.0,18.7393
969,19.178,17.0,220.501,213.376,49.0773,51.5947,51.9387,78.96,619.413,63856.6,12118.4,60166.1,19.938,5.0,18.8747
970,19.3607,17.0,219.648,213.493,49.4453,51.8373,59.0693,87.1253,619.2,81657.9,14333.3,67979.9,20.0167,5.0,18.9827
971,19.544,16.6667,219.413,212.373,49.752,51.9973,50.5387,83.376,619.2,77286.1,14512.1,56901.6,20.154,5.0,19.1233
972,19.7073,16.0,218.944,212.107,50.0293,52.1307,50.376,79.272,619.2,83296.3,15014.6,54659.8,20.3333,5.0,19.2533
973,19.87,16.0,219.445,211.221,50.3067,52.3333,43.8,52.0427,619.115,81748.0,13473.1,46598.8,20.3873,5.0,19.3327
974,19.9947,16.0,217.664,210.528,50.8213,52.6267,36.1213,42.34,618.432,72592.0,11287.2,36902.2,20.3113,5.0,19.375999999999998
975,20.0873,16.0,216.299,209.44,51.08,52.888,30.2933,33.6347,618.219,68579.3,9489.41,29711.0,20.186,5.0,19.42
976,20.1553,16.0,214.581,208.8,51.3653,53.1253,22.3213,28.7867,617.536,61745.8,8558.59,23050.9,19.9567,5.0,19.44
977,20.2033,16.0,213.12,209.504,51.512,53.3227,22.824,27.3693,617.408,58096.3,8716.29,19067.6,19.7467,5.0,19.492
978,20.2367,16.0,211.701,209.056,51.7867,53.5573,21.0033,23.2227,616.768,32154.3,7354.37,11904.3,19.4633,5.0,19.5
979,20.24,15.8667,210.293,209.6,52.1493,53.8,20.9027,29.5507,616.683,47031.6,10370.7,14777.0,19.2573,5.0,19.504
980,20.2367,15.0667,210.475,209.12,52.5387,54.0187,20.742,23.44,616.64,35448.1,8551.42,10485.1,19.042,5.0,19.4733
981,20.21,15.0,210.677,209.568,52.9013,54.296,20.742,23.44,615.872,11009.7,4974.59,5992.45,18.8587,5.0,19.48
982,20.1587,15.0,209.803,208.96,53.168,54.5707,20.6593,22.668,614.912,4852.74,3390.46,3777.54,18.62,5.0,19.4367
983,20.1027,15.0,209.696,209.536,53.7013,54.84,21.0027,23.8627,614.4,5289.98,2609.15,3118.08,18.3827,5.0,19.3933
984,20.0467,15.0,208.885,209.664,54.3147,55.2853,19.6207,23.144,614.4,2480.13,1777.66,2042.88,18.166,5.0,19.314
985,19.964,14.2667,208.885,209.472,54.6267,55.56,11.4427,19.5807,613.973,903.168,401.408,573.44,17.98,5.0,19.2833
986,19.89,14.0,209.792,209.536,54.832,55.92,11.6867,13.3627,480.651,0.0,0.0,0.0,17.8167,5.0,19.1993
987,19.8253,14.0,209.504,209.6,54.92,56.296,11.6053,13.3627,87.0187,0.0,0.0,0.0,17.6247,5.0,19.144000000000002
988,19.734,14.0,209.109,210.123,54.984,56.4773,11.5073,13.444,6.97933,0.0,0.0,0.0,17.3913,5.0,19.08
989,19.656,14.0,209.739,210.507,55.0453,56.2587,11.6867,13.184,1.09,0.0,0.0,0.0,17.2113,5.0,18.9687
990,19.5793,14.0,210.283,210.592,55.1947,56.3707,11.7847,12.744,0.782,0.0,0.0,0.0,17.018,5.0,18.926
991,19.5,14.0,210.357,211.2,55.3173,56.416,11.524,13.8173,0.694,0.0,0.0,0.0,16.8673,5.0,18.854
992,19.4047,14.0,210.4,210.475,55.4827,56.4187,11.6053,13.2653,0.65,0.0,0.0,0.0,16.7107,5.0,18.76
993,19.3147,13.2667,210.101,211.648,55.568,56.4507,11.524,13.688,0.65,0.0,0.0,0.0,16.5567,5.0,18.7267
994,19.248,13.0,210.72,212.181,55.6693,56.6,11.524,14.208,0.65,0.0,0.0,0.0,16.3973,5.0,18.648
995,19.148,13.0,210.656,212.341,55.7893,56.6613,11.7033,14.5,0.65,0.0,0.0,0.0,16.242,5.0,18.57
996,19.06,13.0,210.997,212.096,55.8213,56.656,11.6867,13.3467,0.65,0.0,0.0,0.0,16.108,5.0,18.4767
997,18.9693,13.0,211.435,213.056,55.832,56.704,11.6053,13.5907,0.694,0.0,0.0,0.0,16.0,5.0,18.3827
998,18.8967,13.0,211.371,212.939,55.8,56.808,11.622,13.3467,0.65,0.0,0.0,0.0,15.8847,5.0,18.348
999,18.8167,13.0,210.944,211.989,55.44,56.6667,11.622,13.3467,0.65,0.0,0.0,0.0,15.7813,5.0,18.2567
1000,18.7327,13.0,211.061,212.416,55.0693,56.648,11.6053,13.2653,0.65,0.0,0.0,0.0,15.6747,5.0,18.1887
1001,18.6413,13.0,211.509,213.931,54.9947,56.6587,11.6053,13.0213,0.65,0.0,0.0,0.0,15.5433,5.0,18.11
1002,18.566,13.0,211.84,214.08,54.32,56.5493,11.4427,13.5093,0.65,0.0,0.0,0.0,15.4007,5.0,18.0047
1003,18.4787,13.0,211.328,214.005,54.704,56.7413,11.866,13.184,0.65,0.0,0.0,0.0,15.2513,5.0,17.9233
1004,18.3727,12.2667,211.488,214.389,54.168,56.6053,11.6867,13.8827,0.65,0.0,0.0,0.0,15.07,5.0,17.8273
1005,18.2853,12.0,212.757,215.211,53.8267,56.5227,11.426,13.428,0.65,0.0,0.0,0.0,14.9207,5.0,17.7433
1006,18.1933,12.0,212.277,215.083,53.5173,56.5467,11.7033,13.2653,0.65,0.0,0.0,0.0,14.7887,5.0,17.6387
1007,18.1013,11.4667,212.608,216.0,53.5787,56.616,11.6053,13.1673,0.65,0.0,0.0,0.0,14.6607,5.0,17.57
1008,17.99,11.0,213.323,216.32,53.7227,56.6907,11.5073,12.858,0.65,0.0,0.0,0.0,14.4713,5.0,17.488
1009,17.894,10.4667,213.931,216.704,53.4507,56.6053,11.524,14.792,0.65,0.0,0.0,0.0,14.3293,5.06667,17.42
1010,17.8093,10.0,213.44,216.107,53.0187,56.416,11.622,13.5093,0.65,0.0,0.0,0.0,14.2067,6.0,17.3153
1011,17.7213,10.0,214.571,216.277,53.0133,56.384,11.768,13.2653,0.65,0.0,0.0,0.0,14.108,6.0,17.2467
1012,17.636,10.0,214.795,217.92,52.9333,56.3653,11.6053,12.8087,0.65,0.0,0.0,0.0,13.9953,6.0,17.1547
1013,17.5547,10.0,214.101,217.813,52.872,56.424,11.6053,13.3467,0.65,0.0,0.0,0.0,13.8813,6.0,17.064
1014,17.474,10.0,214.368,217.365,52.632,56.44,11.8013,13.5907,0.65,0.0,0.0,0.0,13.7087,6.0,16.9433
1015,17.38,10.0,214.923,218.709,52.4133,56.4587,11.6053,13.672,0.65,0.0,0.0,0.0,13.5353,6.0,16.88
1016,17.2993,9.33333,215.488,219.861,52.4293,56.464,11.6867,13.428,0.65,0.0,0.0,0.0,13.3427,6.0,16.7827
1017,17.182,9.0,215.541,219.051,52.576,56.5147,11.6053,13.5093,0.65,0.0,0.0,0.0,13.2053,6.0,16.6893
1018,17.0873,9.0,216.459,217.067,52.152,56.336,11.524,13.5093,0.65,0.0,0.0,0.0,13.07,6.0,16.59
1019,16.98,8.6,216.0,216.48,51.5333,56.1093,11.7847,13.428,0.65,0.0,0.0,0.0,12.952,6.0,16.5193
1020,16.8893,8.0,214.827,214.752,51.5147,56.0453,11.7847,12.4347,0.65,0.0,0.0,0.0,12.836,6.0,16.4067
1021,16.8133,8.33333,214.784,213.248,50.9173,55.9413,11.6053,14.8573,0.65,0.0,0.0,0.0,12.712,6.0,16.2967
1022,16.704,9.0,213.376,213.856,51.5573,56.0267,11.524,12.712,0.65,0.0,0.0,0.0,12.584,6.0,16.1927
1023,16.5987,8.86667,211.968,213.653,51.688,56.152,11.6053,12.012,0.65,0.0,0.0,0.0,12.4647,6.0,16.0833
1024,16.5,8.0,211.552,212.917,51.4427,56.0533,11.866,13.428,0.65,0.0,0.0,0.0,12.34,6.0,15.9947
1025,16.3947,8.0,211.893,212.427,51.4773,56.0427,11.7033,13.8347,0.65,0.0,0.0,0.0,12.1733,6.0,15.9007
1026,16.292,8.0,211.403,212.885,51.2053,55.9733,11.5887,13.428,0.65,0.0,0.0,0.0,12.0573,6.0,15.78
1027,16.1953,8.0,211.04,212.917,50.9387,55.8773,11.7847,13.3467,0.65,0.0,0.0,0.0,11.97,6.0,15.724
1028,16.1013,8.0,211.467,212.576,50.8347,55.8427,11.524,13.8667,0.65,0.0,0.0,0.0,11.8767,6.0,15.616
1029,16.0067,8.0,210.827,211.904,50.8507,55.8107,11.524,13.1507,0.65,0.0,0.0,0.0,11.76,6.0,15.5187
1030,15.8973,8.0,210.101,210.997,50.7333,55.7493,11.7033,13.672,0.65,0.0,0.0,0.0,11.6507,6.0,15.41
1031,15.7893,7.6,210.347,210.752,50.8667,55.7653,11.5073,13.5093,1.838,0.0,0.0,0.0,11.524,6.0,15.2733
1032,15.698,7.0,210.091,210.464,50.784,55.7093,11.6053,14.192,45.9287,0.0,0.0,0.0,11.4447,6.0,15.196
1033,15.5993,7.0,208.96,209.835,50.7227,55.6827,11.622,14.516,418.277,0.0,71.68,0.0,11.3547,6.0,15.09
1034,15.5013,7.0,209.067,210.827,50.992,55.68,11.6053,19.448,611.84,222.208,2566.14,688.128,11.27,6.0,14.9807
1035,15.4193,7.0,209.472,210.187,51.016,55.6693,20.1407,23.568,612.309,3290.11,16454.0,4523.01,11.19,6.0,14.9067
1036,15.3373,7.0,208.309,209.696,50.9627,55.576,20.9213,23.144,613.717,6537.22,35722.6,10570.4,11.1233,6.0,14.8393
1037,15.292,7.0,208.245,210.283,50.9173,55.4853,21.264,23.5667,615.509,8709.12,47461.7,17072.8,11.1167,6.0,14.7933
1038,15.244,7.0,208.416,209.824,51.0107,55.3787,21.1647,23.44,616.512,10126.7,54744.4,24314.5,11.1833,6.0,14.7467
1039,15.232,7.0,207.552,209.6,51.0107,55.2453,20.742,24.0227,617.664,11358.2,61008.6,31957.0,11.3327,6.0,14.7367
1040,15.2127,7.0,207.925,209.472,51.168,55.088,21.02,34.64,618.603,12462.8,65426.8,39344.8,11.5187,6.0,14.6927
1041,15.2413,7.0,208.224,209.696,51.2987,54.9093,21.1467,46.976,619.712,14606.3,73113.6,49490.6,11.764,6.0,14.73
1042,15.2893,7.8,208.405,209.856,51.4693,54.632,27.4147,52.728,620.011,14613.2,70265.5,53171.5,12.1273,6.0,14.76
1043,15.3527,9.0,208.992,210.272,51.4853,54.28,34.8173,76.8427,620.437,16699.4,76720.8,64009.6,12.5267,6.0,14.8427
1044,15.4493,10.0,208.352,209.824,51.2533,53.888,41.3373,103.547,621.547,18210.8,79762.8,71863.0,12.9487,6.0,14.992
1045,15.6053,11.0667,209.408,209.792,51.2373,53.5627,44.7627,111.435,622.229,17422.3,80855.0,76008.1,13.4147,6.0,15.136
1046,15.7587,12.0,208.8,209.728,50.816,53.288,46.3267,111.173,621.845,15099.9,72379.1,72755.9,13.8907,6.0,15.3187
1047,15.9647,12.3333,209.397,209.824,50.6373,53.04,51.4747,122.651,622.485,15766.2,78080.7,85844.0,14.312,6.0,15.552
1048,16.2033,13.0,209.451,210.315,50.2507,52.744,51.9147,140.341,622.827,15236.4,74151.3,90445.1,14.7493,6.0,15.7987
1049,16.4353,13.6667,209.675,210.464,50.0053,52.552,61.92,128.864,622.571,14562.6,64490.2,90480.6,15.17,6.0,16.0407
1050,16.706,15.0,210.229,210.155,49.8453,52.456,81.4827,142.496,623.552,15273.3,61186.0,95491.4,15.568,6.0,16.316
1051,16.9727,15.0,210.848,210.379,49.6693,52.3413,81.7413,140.864,623.979,14841.9,48301.4,95518.7,16.002,6.0,16.604
1052,17.2413,15.0,210.709,210.528,49.6373,52.2587,75.4187,135.888,623.509,14713.5,35674.8,91988.0,16.3973,6.0,16.894000000000002
1053,17.5047,15.0,211.211,210.997,49.608,52.2053,81.424,140.72,623.723,14812.5,28284.2,95491.4,16.828,6.0,17.195999999999998
1054,17.7833,15.8667,211.136,210.571,49.5813,52.1893,81.6027,134.267,623.467,12590.4,21899.9,93913.1,17.2213,6.0,17.4973
1055,18.0467,16.0,211.584,210.624,49.5813,52.168,76.9413,122.907,622.571,11430.9,16777.9,88618.3,17.6093,6.0,17.7807
1056,18.3133,16.0,212.352,210.763,49.6427,52.152,107.141,142.443,622.997,13774.8,16391.5,95425.9,17.9693,6.0,18.0593
1057,18.5573,16.0,212.619,210.72,49.712,52.072,70.7413,95.1693,621.931,17242.8,11380.4,67106.1,18.2487,6.0,18.3313
1058,18.6807,16.0,212.32,210.517,50.072,52.408,31.056,44.2693,618.603,17528.8,9511.25,34867.9,18.3767,6.0,18.4533
1059,18.8127,16.3333,212.523,209.888,50.3493,52.728,27.33,45.9453,617.877,17091.9,12232.7,27962.0,18.3233,6.0,18.5307
1060,18.9693,17.7333,211.691,209.92,50.3467,52.5893,64.9547,99.4,619.413,27430.9,18188.3,62940.5,18.3733,6.0,18.714000000000002
1061,19.1667,17.6667,211.883,209.472,50.256,52.3707,58.08,102.619,619.84,32398.0,18333.7,57883.3,18.658,6.0,18.8793
1062,19.3287,17.0,211.989,208.907,50.4347,52.5227,61.328,102.779,619.883,39884.1,18799.3,65071.8,18.8773,6.0,19.026
1063,19.5153,17.0,211.371,208.917,50.2027,52.2027,65.0493,84.68,620.267,50890.1,14813.5,67272.7,19.1333,6.0,19.2033
1064,19.5987,17.0,211.211,208.928,49.8533,51.9387,20.644,26.4627,617.664,18949.5,8422.4,19910.0,19.194,6.0,19.2467
1065,19.6427,17.0,209.696,209.184,48.7093,51.8907,20.8233,32.8493,617.195,18648.4,11494.7,20267.7,18.934,6.0,19.2533
1066,19.7127,17.0,209.184,208.896,48.2533,51.8747,20.6607,33.5493,617.28,19128.3,12763.8,20060.2,18.784,6.0,19.2967
1067,19.7647,17.0,208.917,208.352,48.3387,51.7387,21.002,35.4547,617.28,19178.8,13566.0,19738.6,18.6533,6.0,19.355999999999998
1068,19.81,17.0,208.416,208.128,48.0293,51.432,23.6233,42.9733,617.536,27813.2,14397.4,24149.3,18.574,6.0,19.3833
1069,19.8667,17.0,208.245,208.395,47.832,51.376,34.0027,52.1013,618.304,46003.5,16233.1,32247.8,18.5953,6.0,19.43
1070,19.9587,17.0,208.341,208.96,47.7733,51.4347,29.0547,47.9027,618.517,41590.8,14984.5,26336.6,18.7773,6.0,19.504
1071,19.9893,17.0,208.235,208.64,47.808,51.552,20.742,25.34,617.408,17616.9,9231.7,13043.7,18.8633,6.0,19.535999999999998
1072,20.0233,17.0,207.808,208.48,47.5787,51.3413,20.9207,24.5613,616.64,20124.3,7182.34,13917.5,18.7627,6.0,19.484
1073,20.03,16.8667,207.104,208.619,47.5147,51.1653,20.6427,23.44,616.64,13660.8,7791.62,12003.3,18.6293,6.0,19.5193
1074,20.0333,16.0,207.008,208.331,47.6133,50.9813,20.824,23.6013,616.64,10986.8,7992.32,9690.11,18.53,6.0,19.5313
1075,20.0267,16.0,206.507,208.043,47.704,50.984,20.8393,23.2427,616.213,9117.7,6687.74,7340.03,18.4587,6.0,19.54
1076,20.0127,16.0,206.165,207.893,47.8,50.8053,20.8227,22.848,616.0,7311.36,5662.72,5827.58,18.352,6.0,19.528
1077,19.982,16.0,206.219,207.488,48.0347,50.7093,20.922,23.44,615.616,5203.97,4652.03,4616.19,18.2573,6.0,19.464000000000002
1078,19.95,16.0,205.792,207.307,48.0507,50.7253,20.8233,23.44,615.36,4092.93,3720.19,3505.15,18.1253,6.0,19.43
1079,19.9,16.0,206.304,207.125,48.2667,50.768,20.8053,23.452,614.976,2917.38,2659.33,2566.14,17.984,6.0,19.4133
1080,19.8493,16.0,205.877,207.659,48.5733,50.744,19.7013,23.44,614.4,1899.52,1770.5,1734.66,17.846,6.0,19.364
1081,19.8067,15.5333,206.357,207.488,48.8907,50.7973,11.524,23.0627,614.4,774.144,566.272,387.072,17.7133,6.0,19.3133
1082,19.7433,15.0,206.549,207.563,49.3947,51.1173,11.5073,13.3627,557.44,0.0,0.0,0.0,17.5607,6.0,19.2633
1083,19.6873,15.0,206.741,207.947,49.7867,51.536,11.524,13.3627,145.251,0.0,0.0,0.0,17.4433,6.0,19.17
1084,19.6127,15.0,207.435,208.256,50.096,51.968,11.426,13.2653,9.30533,0.0,0.0,0.0,17.2827,6.0,19.1033
1085,19.5433,14.4667,207.541,208.853,50.3893,52.2533,11.6053,12.9233,1.09,0.0,0.0,0.0,17.1333,6.0,19.04
1086,19.486,14.0,207.84,209.152,50.7973,52.56,11.524,12.3707,0.65,0.0,0.0,0.0,16.9807,6.0,18.97
1087,19.408,14.0,207.68,209.792,51.112,52.84,11.6053,13.704,0.65,0.0,0.0,0.0,16.842,6.0,18.8987
1088,19.336,14.0,207.776,209.28,51.3787,53.072,11.7033,13.184,0.65,0.0,0.0,0.0,16.7133,6.0,18.8133
1089,19.2667,14.0,208.96,210.453,51.6773,53.224,11.6053,13.5093,0.65,0.0,0.0,0.0,16.578,6.0,18.7533
1090,19.1933,14.0,209.813,212.181,51.9147,53.3867,11.524,13.3467,0.65,0.0,0.0,0.0,16.4253,6.0,18.664
1091,19.11,14.0,210.219,213.056,52.064,53.496,11.524,13.184,0.65,0.0,0.0,0.0,16.238,6.0,18.5733
1092,19.0367,13.2667,210.656,214.773,52.0053,53.6133,11.7847,13.184,0.65,0.0,0.0,0.0,16.1093,6.0,18.5353
1093,18.9547,13.0,212.544,216.576,52.008,53.6507,11.6867,12.94,0.65,0.0,0.0,0.0,15.972,6.0,18.45
1094,18.88,13.0,213.525,218.208,51.9333,53.6507,11.6053,13.5573,0.65,0.0,0.0,0.0,15.822,6.0,18.3627
1095,18.8,11.9333,213.44,218.56,51.872,53.6373,11.524,13.184,0.65,0.0,0.0,0.0,15.6853,6.0,18.27
1096,18.7047,11.0,214.315,219.552,51.7147,53.6133,11.7847,13.1027,0.65,0.0,0.0,0.0,15.5353,6.0,18.1533
1097,18.6213,11.0,215.317,220.395,51.656,53.5893,11.524,12.8567,0.65,0.0,0.0,0.0,15.39,6.0,18.0933
1098,18.5413,11.0,215.925,219.211,51.6613,53.6027,11.524,13.8667,0.65,0.0,0.0,0.0,15.248,6.0,17.9987
1099,18.4453,11.0,215.936,218.976,51.5333,53.6,11.622,13.3467,0.65,0.0,0.0,0.0,15.0767,6.0,17.8673
1100,18.3533,11.0,216.117,219.2,51.3653,53.504,11.7847,12.8587,0.65,0.0,0.0,0.0,14.874,6.0,17.8187
1101,18.26,11.0,215.925,218.517,51.3013,53.456,11.6867,13.622,0.65,0.0,0.0,0.0,14.7447,6.0,17.74
1102,18.1667,11.0,215.253,217.568,51.1573,53.4053,11.622,14.4347,0.65,0.0,0.0,0.0,14.6433,6.0,17.65
1103,18.0813,10.9333,215.243,219.616,51.1973,53.4107,11.5073,13.444,0.65,0.0,0.0,0.0,14.5327,6.0,17.5593
1104,17.9833,10.2,216.149,220.875,51.1173,53.4293,11.7847,13.428,0.65,0.0,0.0,0.0,14.3327,6.0,17.4673
1105,17.882,9.46667,216.277,222.475,51.1467,53.4453,11.524,13.5907,0.65,0.0,0.0,0.0,14.0913,6.06667,17.355999999999998
1106,17.7847,9.0,218.016,222.656,51.1387,53.4373,11.4427,13.428,0.65,0.0,0.0,0.0,13.9453,7.0,17.2833
1107,17.6907,9.0,219.765,222.795,51.1653,53.4427,11.622,13.2653,0.65,0.0,0.0,0.0,13.7813,7.0,17.195999999999998
1108,17.5887,9.0,219.467,221.216,51.008,53.4427,11.6867,13.5093,0.65,0.0,0.0,0.0,13.6193,7.0,17.11
1109,17.4927,9.0,218.859,219.093,50.8907,53.3813,11.6867,13.8347,0.65,0.0,0.0,0.0,13.47,7.0,17.0107
1110,17.4033,9.0,217.376,218.283,50.7627,53.3067,11.7033,14.1267,0.65,0.0,0.0,0.0,13.3513,7.0,16.908
1111,17.32,9.0,215.328,217.387,50.68,53.28,11.524,13.932,0.65,0.0,0.0,0.0,13.2233,7.0,16.808
1112,17.1993,9.0,214.645,216.619,50.5653,53.2267,11.6867,13.428,0.65,0.0,0.0,0.0,13.056,7.0,16.7087
1113,17.0913,9.0,214.144,215.232,50.5093,53.2293,11.6053,13.5907,0.65,0.0,0.0,0.0,12.91,7.0,16.59
1114,16.99,9.0,213.173,214.677,50.504,53.1627,11.524,13.932,0.65,0.0,0.0,0.0,12.806,7.0,16.4827
1115,16.9007,8.86667,212.139,212.832,50.4347,53.1627,11.7033,13.8987,0.65,0.0,0.0,0.0,12.6933,7.0,16.378
1116,16.816,8.2,212.405,211.883,50.3867,53.152,11.524,13.5093,0.65,0.0,0.0,0.0,12.586,7.0,16.2733
1117,16.7227,8.0,210.741,212.288,50.3707,53.1547,11.768,13.2653,0.694,0.0,0.0,0.0,12.4353,7.0,16.16
1118,16.6067,8.0,209.984,211.925,50.3147,53.16,11.622,14.5,0.65,0.0,0.0,0.0,12.3167,7.0,16.0867
1119,16.4973,8.0,209.504,210.741,50.28,53.16,11.5073,13.1347,0.65,0.0,0.0,0.0,12.2313,7.0,15.9807
1120,16.402,8.0,209.568,210.805,50.2693,53.152,11.768,13.428,0.65,0.0,0.0,0.0,12.1133,7.0,15.88
1121,16.2947,7.8,209.173,210.485,50.328,53.16,11.7847,13.7533,0.65,0.0,0.0,0.0,12.0053,7.0,15.758
1122,16.2027,7.06667,208.523,210.325,50.2987,53.16,11.6053,13.5907,0.65,0.0,0.0,0.0,11.8887,7.0,15.672
1123,16.112,7.0,208.704,209.6,50.2827,53.16,11.7033,12.7113,0.65,0.0,0.0,0.0,11.7887,7.0,15.595999999999998
1124,16.0067,7.0,208.171,209.728,50.216,53.144,11.7847,13.2653,0.65,0.0,0.0,0.0,11.6793,7.0,15.5013
1125,15.8973,7.0,207.168,208.832,50.1413,53.1227,11.6053,13.5093,0.65,0.0,0.0,0.0,11.63,7.0,15.3713
1126,15.8033,7.0,207.765,209.333,50.1653,53.1253,11.524,13.2,0.694,0.0,0.0,0.0,11.5527,7.0,15.2873
1127,15.698,7.0,206.997,208.981,50.1253,53.12,11.524,13.5907,3.11267,0.0,0.0,0.0,11.454,7.0,15.1633
1128,15.6133,7.0,206.432,208.533,50.168,53.1147,11.768,13.5253,92.1167,0.0,0.0,0.0,11.3867,7.0,15.0867
1129,15.5087,7.53333,206.528,209.344,50.168,53.0667,11.7033,13.3467,543.595,0.0,344.064,0.0,11.286,7.0,14.9633
1130,15.426,8.0,206.741,209.12,50.1467,53.0293,12.808,21.828,611.797,437.248,3218.43,1254.4,11.202,7.0,14.8993
